CodigoOMM;NomeEstacao;Estado;EstadoDesc;EstadoRegiao;Latitude;Longitude;Altitude;EstacaoStituacao;OperanteDesde;Estacao;Data;Hora;Precipitacao;TempBulboSeco;TempBulboUmido;TempMaxima;TempMinima;UmidadeRelativa;PressaoAtmEstacao;PressaoAtmMar;DirecaoVento;VelocidadeVentoInsolacao;Nebulosidade;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;02/03/2018;0000;;23.9;22.1;31.5;;85;947.2;1014.2;14;7;6.8;10;4.5;24.72;88;1;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;02/03/2018;1200;0;25.5;22.6;;21;77;947.2;1014.2;18;1;;10;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;03/03/2018;0000;;22.8;22.1;29;;94;946.3;1013.4;18;1;4.9;10;3.2;24.64;80;1;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;03/03/2018;1200;28.1;24.9;23.1;;21.1;85;946;1013.1;14;1;;9;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;04/03/2018;0000;;24.1;21.5;29.2;;78;943.7;1010.5;14;1;6.6;1;3.3;25.06;76;4;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;04/03/2018;1200;0;25.3;22.1;;21.2;74;944.8;1011.7;14;3;;4;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;05/03/2018;0000;;24.8;22;32;;77;942.5;1009;14;5;9.9;0;5.1;26.7;68;3;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;05/03/2018;1200;0;27.2;22.9;;21.5;68;944.2;1010.5;14;3;;3;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;06/03/2018;0000;;26.4;21.9;32;;67;942;1007.9;5;3;7;0;5.9;26.76;70;6;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;06/03/2018;1200;0;27.2;23.3;;23;71;943.9;1009.9;5;5;;2;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;07/03/2018;0000;;25.8;21.8;33.8;;70;943.6;1009.8;14;7;9.4;6;5.8;27.92;65;4;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;07/03/2018;1200;0;26.8;21.9;;23.2;65;943.6;1009.8;36;7;;0;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;08/03/2018;0000;;27.9;23;31.5;;65;942.3;1008.1;36;1;7.3;9;7.7;26.72;70;4;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;08/03/2018;1200;0;26.1;21.9;;23;69;944.4;1010.4;36;5;;2;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;09/03/2018;0000;;26.5;22.6;31.7;;71;943.3;1009.4;32;3;6.7;9;5.4;26.44;74;1.5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;09/03/2018;1200;0;24.8;21.9;;22.7;77;945.9;1012.5;5;3;;6;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;10/03/2018;0000;;26.5;23.1;30;;73;944.6;1011.2;0;0;7.6;8;4.2;26.28;77;2.5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;10/03/2018;1200;0;26;22.7;;23.2;74;945.9;1012.4;36;5;;8;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;11/03/2018;0000;;26.1;23.3;33.7;;78;944.6;1011;0;0;8.5;4;3.5;27.24;73;3.5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;11/03/2018;1200;2.6;26.1;22.6;;22.8;74;945.7;1012.2;5;7;;6;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;12/03/2018;0000;;26.8;23.1;31.2;;72;943.1;1009.2;0;0;8.3;0;5.3;26.56;70;2;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;12/03/2018;1200;2.2;25.3;22.7;;23.1;79;945.2;1011.6;36;1;;9;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;13/03/2018;0000;;26.6;21.8;31.8;;65;943.4;1009.7;36;3;2.9;0;6.5;26.7;67;2.5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;13/03/2018;1200;0;24.6;21.5;;22.9;75;945.5;1012.1;5;5;;9;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;14/03/2018;0000;;27.1;22;34;;63;945.1;1011.5;0;0;11;8;5.8;27.54;63;3;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;14/03/2018;1200;0;27.5;23.1;;23.2;68;946.5;1012.5;5;1;;3;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;15/03/2018;0000;;26.5;21;32.5;;60;944.6;1010.7;14;5;10.7;0;8.8;26.22;60;3.3;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;15/03/2018;1200;0;26.6;20.9;;21.4;59;946.3;1012.6;14;1;;0;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;16/03/2018;0000;;25.3;20.1;32.2;;61;945.9;1012.4;14;5.6;10.6;0;8.3;25.62;69;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;16/03/2018;1200;0;25.6;20.1;;20.3;60;946;1012.6;14;3;;0;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;17/03/2018;0000;;25;21.5;32.2;;73;943.9;1016.4;14;7;10;0;7;25.84;72;5.3;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;17/03/2018;1200;0;25.4;21.3;;21.2;69;945.2;1011.9;14;3;;5;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;18/03/2018;0000;;25.2;21.9;32;;74;942.7;1009.1;14;7.6;8.9;0;6;26.16;62;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;18/03/2018;1200;0;26.1;21.7;;21.1;67;944.4;1010.9;14;5;;7;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;19/03/2018;0000;;25.8;21.8;33.4;;70;942.9;1009.2;14;5;10.1;8;6.7;26.56;68;4;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;19/03/2018;1200;0;27.2;21.6;;21.2;60;944.7;1011;14;3;;0;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;20/03/2018;0000;;25.5;21.7;33.2;;72;942.4;1008.5;14;5;10.6;0;7.5;26.64;66;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;20/03/2018;1200;0;26.9;21.7;;21.3;63;945.1;1011.5;14;3;;2;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;21/03/2018;0000;;25.9;21.5;32.3;;67;944.4;1010.6;14;7;9.9;0;6.9;26.54;68;6;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;21/03/2018;1200;0;26.5;22;;21.7;67;946.1;1012.6;14;5;;4;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;22/03/2018;0000;;26.1;21.8;32.6;;68;943.4;1009.5;14;7;9.5;0;6.8;26;71;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;22/03/2018;1200;0;26.6;22.3;;21.2;68;946.2;1012.5;14;3;;2;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;23/03/2018;0000;;24.8;21.3;32.8;;73;943.7;1010.2;14;7;10.1;0;7.1;25.98;72;6;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;23/03/2018;1200;0;25.9;21.7;;21.2;69;944.6;1011.2;14;5;;6;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;24/03/2018;0000;;25;21.6;31.8;;73;943.3;1009.7;14;7;4.6;8;7;24.38;85;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;24/03/2018;1200;0;25.1;22;;22;75;945.4;1012.1;14;5;;9;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;25/03/2018;0000;;21.5;20.4;30;;90;945.2;1012.3;14;5;3.7;7;3.8;24.3;83;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;25/03/2018;1200;8;23.5;21.4;;20.2;82;945.2;1012.6;14;3;;10;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;26/03/2018;0000;;23.9;21.9;28.5;;83;945.1;1012.2;14;7;2.6;9;4.6;24.02;80;3;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;26/03/2018;1200;0.3;23.7;21.2;;21.1;79;945.8;1012.9;14;3;;10;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;27/03/2018;0000;;23.4;21.3;29;;82;945.9;1013.1;14;3;1.7;9;3.1;24.2;79;4;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;27/03/2018;1200;1.4;23.8;21.3;;21.2;79;947;1014.3;14;3;;10;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;28/03/2018;0000;;23.5;21;30.6;;79;945.3;1012.4;14;5;7.7;0;3.6;24.98;77;5;
