CodigoOMM;NomeEstacao;Estado;EstadoDesc;EstadoRegiao;Latitude;Longitude;Altitude;EstacaoStituacao;OperanteDesde;Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;30/06/2018;0000;14;1.257895;4.1;128.9;137.978435;33.096543;289;2.533333;;6.9;;995.518889;33.65;26.871333;21.143333;69.12931;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;31/07/2018;0000;5;1.37;3.1;178.3;159.825865;9.086604;285.6;2.430108;;1.4;;995.247312;34.787097;27.834839;21.56129;60.825;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;31/08/2018;0000;5;1.580191;4;187.5;188.46208;11.750044;272.7;3.61828;;10.1;;995.393548;35.887097;29.069032;23.648387;58.306452;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;30/09/2018;0000;5;1.475556;3.6;205.5;209.595174;6.389699;248;3.766667;;6.1;1009.7;992.566667;37.28;30.22;24.916667;55.431034;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;31/10/2018;0000;5;1.362637;3.5;182.2;214.445209;11.837811;220.7;4.913978;;11.8;;992.244086;36.690323;29.990968;25.190323;61.282258;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;30/11/2018;0000;5;1.6;4.5;138.6;191.343259;161.401485;160.2;5.655556;;161.4;;991.737778;34.693333;29.157333;25.058621;68.708333;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;31/12/2018;0000;5;1.543529;4.3;110.6;164.050776;88.80225;169.1;5.956989;;88.8;;993.880645;32.416129;27.622581;23.925806;74.774194;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;31/01/2019;0000;5;1.282716;4.1;91.8;157.685369;98.200899;181.4;5.978495;;98.2;;994.182796;32.56129;27.29871;23.86129;77.741935;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;28/02/2019;0000;5;1.259259;3.8;69.9;137.644661;133.600044;166;6.357143;;133.6;;993.416667;32.267857;27.065;23.467857;81.580357;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;31/03/2019;0000;5;1.107692;3.5;59.2;139.617674;139.617674;150.7;7.129032;;317.6;;993.992473;31.470968;26.536129;23.603226;86.217742;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;30/04/2019;0000;5;1.296629;3.6;64.2;147.543549;147.543549;167.5;6.288889;;163.8;;993.618889;32.176667;27.292;24.1;83.558333;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;31/05/2019;0000;5;1.312586;3.08664;;154.595859;123.166492;200.6;5.425824;;46.6;;993.525275;32.574194;27.529333;23.743333;80.58871;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;30/06/2019;0000;9;1.998837;4.6;126;143.283606;30.556401;275;3.325;;0;1012.69;995.411111;33.368966;27.153793;21.79;69.95;;
82571;BARRA DO CORDA;MA;Maranhao;Nordeste;-5.5;-45.23;153.00;Estação Operante;14/01/1912;82571;31/07/2019;0000;14;1.847403;5.65884;;;;272.9;3.037634;;12.2;;995.301075;;;21.945161;64.362903;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/01/2018;0000;23;0.977436;4.62996;;145.91899;105.654766;228.7;5.197368;;95.8;;961.096491;33.355172;26.405714;21.65;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;28/02/2018;0000;0;0.808406;4.11552;;109.424162;109.424162;171.7;5.669643;;243.6;;961.283929;30.996429;25.034286;20.996429;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/03/2018;0000;23;1.003988;4.11552;;121.053293;121.053293;192.5;5.594262;;200.4;;961.717742;31.1;25.110968;21.316129;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;30/04/2018;0000;23;1.003158;4.11552;;106.975833;97.819489;235.9;4.416667;;60.9;;963.03;31.48;24.704667;20.243333;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/05/2018;0000;23;1.020583;3.60108;;100.028508;39.881102;289.9;2.923387;;0;;964.28871;32.4;24.159355;18.441935;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;30/06/2018;0000;23;0.840252;3.08664;;77.459022;12.506973;292.4;1.458333;;0;1015.595;965.923333;32.113333;22.562;15.696667;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/07/2018;0000;23;1.079481;2.5722;;76.160698;5.699972;315.4;1.693548;;0;;965.809677;32.474194;22.167097;13.835484;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/08/2018;0000;23;1.344182;4.62996;;117.473939;3.450295;281.7;3.004032;;0;;965.054839;34.683871;25.274839;17.403226;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;30/09/2018;0000;5;1.483302;6.17328;;150.872497;1.201054;267.5;3;;0;1010.335;961.923333;36.556667;27.561333;18.846667;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/10/2018;0000;5;1.604355;5.1444;;180.74411;38.45911;237.5;4.590164;;38.2;;960.97541;36.206667;28.512;22.106452;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;30/11/2018;0000;23;1.429969;4.11552;;141.972478;141.972478;174.8;6.020833;;172.7;1009.845;961.301667;32.966667;26.452;21.85;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/12/2018;0000;;;;;;;;;;54.9;;;;;;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/01/2019;0000;23;0.970798;4.62996;;149.314825;108.004233;270;4.072581;;42.3;1011.1;962.5;34.387097;26.625806;20.496774;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;28/02/2019;0000;;;7.20216;;120.451353;120.451353;193.6;6.116071;;155.8;1010.6875;961.923214;32.767857;25.807857;21.039286;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/03/2019;0000;;;;;128.524412;128.524412;219.2;5.282258;;281;;962.370968;32.112903;25.740645;21.654839;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;30/04/2019;0000;;;;;119.306368;105.62045;251.9;4.583333;;62;1011.33;962.511667;32.766667;25.557333;21;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/05/2019;0000;;;;;111.856083;70.773241;273.3;3.104839;;42.6;;962.908065;33.296774;24.992258;19.432258;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;30/06/2019;0000;;;;;86.163433;16.28996;284.6;2.375;;0;;965.978333;32.583333;23.252667;16.523333;;;
83236;BARREIRAS;BA;Bahia;Nordeste;-12.15;-45;439.29;Estação Operante;01/01/1924;83236;31/07/2019;0000;;;;;;;274;2.096774;;0;;965.841935;32.464516;22.59;14.780645;;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/01/2018;0000;0;0.896774;3;68.4;137.703951;137.703951;147;7.634409;;362.8;;1009.41828;32.467742;26.427333;23.141935;88.316667;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;28/02/2018;0000;0;0.654762;3.3;40.3;119.193522;119.193522;84.6;8.642857;;671.6;;1009.65;30.757143;26.136429;23.657143;90.964286;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/03/2018;0000;5;0.952688;3.6;54;146.305936;146.305936;179.9;7.645161;;506.7;;;32.735484;26.832258;23.596774;89.033333;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;30/04/2018;0000;0;0.715556;4.1;51.3;166.565012;166.565012;145.2;8.544444;;406.3;;;32.126667;26.441333;23.376667;89.258333;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/05/2018;0000;0;0.71828;2.8;48.8;139.774965;139.774965;161.7;7.978495;;438.2;;;32.803226;26.582581;23.545161;88.201613;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;30/06/2018;0000;5;1.292222;3.3;67.6;149.892452;148.511481;237.3;5.888889;;132.8;;;33.633333;27.355333;23.51;80.87069;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/07/2018;0000;5;1.289247;3.3;78.5;151.033513;147.486648;233.2;5.774194;;135;1012.18172;1011.67957;33.580645;27.185161;23.270968;81.282258;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/08/2018;0000;5;1.062366;3.3;78.9;141.831157;141.831157;229.7;5.182796;;192.5;;1012.11828;33.529032;26.742581;22.919355;84.104839;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;30/09/2018;0000;5;1.521111;4.8;124.3;150.823699;150.823699;252.8;5.611111;;170.9;;;33.98;27.569333;22.913333;80.45;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/10/2018;0000;5;1.502151;3.8;45.3;158.383503;155.787854;270.2;5.193548;;134.7;;1009.43871;34.122581;27.685806;22.93871;79.145161;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;30/11/2018;0000;5;1.264444;3.3;65.9;157.676993;157.676993;220.1;5.688889;;246.1;;;33.97;27.636667;23.3;81.666667;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/12/2018;0000;0;0.663441;4.5;42;132.364054;132.364054;113.3;8.537634;;432.8;;;32.026667;26.11871;22.806452;91.983871;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/01/2019;0000;0;0.841935;3.1;39.8;134.071531;134.071531;129.7;7.892473;;414.1;;;32.212903;26.211613;22.858065;90.306452;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;28/02/2019;0000;0;0.608333;2.5;32.5;117.595865;117.595865;78.4;8.547619;;453;;1010.03253;31.278571;26.022857;23.007143;92.321429;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/03/2019;0000;0;0.621505;3.3;33.5;135.152635;135.152635;92.9;8.903226;;625;;1010.75914;31.43871;26.277419;23.33871;92.322581;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;30/04/2019;0000;0;0.683333;3.3;34.7;137.447125;137.447125;120.7;8.388889;;493.7;;;32.053571;26.690667;23.646667;90.833333;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/05/2019;0000;0;1.051006;4.11552;;149.230028;149.230028;170.6;7.806452;;348.9;;1009.9;33.303226;27.092903;23.503226;87.524194;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;30/06/2019;0000;9;1.291111;4;61.5;151.822515;151.822515;232.3;6.244444;;235.6;;;33.863333;27.23;23.013333;82.716667;;
82191;BELEM;PA;Para;Norte;-1.43;-48.43;10.00;Estação Operante;01/11/1923;82191;31/07/2019;0000;0;1.20036;3.60108;;;;238.7;6.021505;;159.3;;;33.983871;27.270323;23.609677;81.967742;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/01/2018;0000;;1.185965;2.1;193.3;127.981565;127.981565;216.9;5.88172;;166.5;;911.577419;29.783871;24.590968;20.593548;59.459677;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;28/02/2018;0000;23;1.114472;3;110.8;97.523554;97.523554;120.8;7.327381;;213.1;;910.942857;27.557143;23.218571;20.285714;71.910714;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/03/2018;0000;18;0.855;2.5;123.6;106.725956;106.725956;194.2;6.010753;;391.3;;911.311828;29.26129;24.091613;20.648387;68.120968;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;30/04/2018;0000;9;0.694444;2.1;140.3;85.956546;64.994922;188.9;5.133333;;13.4;;914.45;26.786667;22.163333;19.126667;64.233333;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/05/2018;0000;27;0.910526;2.1;144;71.39575;38.026141;218;3.387097;;19;;915.397849;25.73871;20.460645;16.906452;60.975806;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;30/06/2018;0000;9;0.651724;2;128.2;67.466751;13.924814;192.4;4.277778;;0;;916.453333;25.646667;20.596;16.963333;61.075;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/07/2018;0000;9;0.729032;2.6;150.5;66.400512;9.879075;257.1;2.537634;;3.1;;916.456989;26.093548;20.129032;15.532258;54.943548;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/08/2018;0000;9;0.833333;3;150.4;70.51904;41.735612;191.2;4.774194;;39.7;;915.868817;25.745161;20.311613;16.329032;59.645161;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;30/09/2018;0000;9;0.87937;2.1;175.5;88.404706;46.407605;204.3;3.852778;;44.4;1012.58;912.984444;28.103333;22.289333;17.936667;57.275;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/10/2018;0000;5;1.255914;3;154.2;109.441236;109.441236;161.9;6.634409;;187.1;;911.817204;29.164516;23.469032;19.358065;65.41129;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;30/11/2018;0000;9;1.356667;4.1;127.4;98.457337;98.457337;144.2;7.255556;;260.6;;912.256667;26.953333;22.401333;18.476667;68.266667;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/12/2018;0000;36;1.08172;2.1;137;118.276827;118.276827;190.1;6.150538;;282.8;;911.739785;29.093548;23.685806;19.190323;67;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/01/2019;0000;36;1.307527;3.3;195.4;139.216345;128.319616;265.9;4.107527;;88.6;1011.68587;913.544086;30.906452;25.480645;20.696774;55.524194;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;28/02/2019;0000;36;1.12381;2.9;133.9;112.934196;112.934196;169.1;5.818452;;223;;911.57619;30.139286;24.651429;19.985714;65.473214;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/03/2019;0000;9;1.077419;2.1;132.8;113.216581;113.216581;178.1;5.623656;;135.9;;912.672043;29.225806;24.071613;19.435484;66.991935;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;30/04/2019;0000;36;0.954444;2.3;125.5;99.191081;98.162902;187.6;4.533333;;84.5;;912.676667;28.796667;23.609333;19.08;66.65;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/05/2019;0000;36;1.084946;3;126.5;85.963801;73.241217;200.1;4.16129;;43.2;;913.577419;27.551613;22.259355;17.412903;66.524194;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;30/06/2019;0000;9;1.274444;2.6;144.2;62.220025;34.291661;236.8;2.955556;;12.1;;917.187778;25.62;19.954;14.8;60.541667;;
83587;BELO HORIZONTE;MG;Minas_Gerais;Sudeste;-19.93;-43.93;915.00;Estação Operante;03/03/1910;83587;31/07/2019;0000;9;1.312111;3.08664;;;;262.1;2.069892;;0;;916.716129;25.245161;19.197419;14.480645;53.346774;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/01/2018;0000;9;0.984946;1.3;86.6;131.309815;131.309815;172.6;7.236559;;206;;992.454839;30.864516;25.895484;22.13871;88.604839;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;28/02/2018;0000;14;0.940476;1.3;46.9;110.899801;110.899801;97.1;8.654762;;304.1;;992.736905;29.921429;25.392857;21.946429;91.990741;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/03/2018;0000;14;0.91087;1.8;65.6;126.820864;126.820864;153;8.602151;;246.2;;992.8;30.741935;25.767097;22.135484;90.583333;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;30/04/2018;0000;14;0.891111;1.3;45;121.957411;121.957411;130.3;8.633333;;409.6;;993.323333;30.366667;25.623333;21.986667;91.948276;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/05/2018;0000;5;0.864516;1.2;57.7;128.539651;128.539651;166.7;8.526882;;253.4;1013.28172;993.45914;30.877419;25.826452;22.248387;92.274194;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;30/06/2018;0000;0;0.865556;1.3;66.3;125.599354;125.599354;;6.955556;;109.3;;993.82;31.086667;26.062069;22.08;90.461538;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/07/2018;0000;14;0.878495;3;66.1;131.532981;131.532981;;7.580645;;155.6;;993.417204;31.635484;26.105806;22.112903;90.491667;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/08/2018;0000;5;0.844086;1.5;113.7;142.135232;84.638029;;5.580645;;11.8;;993.543011;32.509677;26.745806;22.374194;87.209677;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;30/09/2018;0000;5;0.877778;1.3;83.8;140.061545;121.10007;236.1;6.666667;;115.1;;992.556667;32.276667;26.809333;22.426667;86.706897;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/10/2018;0000;14;0.991209;1.3;147;167.665179;17.204646;223.7;5.923077;;0;;992.181319;33.893333;28.014667;23.28;80.241667;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;30/11/2018;0000;14;0.955556;1.3;119.5;141.652572;73.201014;173.8;7.133333;;69.2;;991.98;33.066667;27.420667;22.846667;83.043103;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/12/2018;0000;0;0.869892;1.3;63.4;126.62062;126.62062;124;8.333333;;143.5;;993.354839;30.467742;25.652258;22.003448;92.032258;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/01/2019;0000;9;0.998925;1.3;50.3;124.892361;124.892361;134.8;7.903226;;359.3;;993.73871;29.983333;25.384516;21.887097;92.548387;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;28/02/2019;0000;0;0.845238;1.3;60.1;113.735646;113.735646;104.5;8.654762;;203;;993.316667;30.321429;25.564286;21.857143;91.169643;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/03/2019;0000;0;0.813978;1.2;52.5;125.239801;125.239801;139.5;8.247312;;334.6;;993.383871;30.374194;25.649032;21.932258;91.241935;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;30/04/2019;0000;16;0.890429;1.3;;123.489751;123.489751;140.3;7.508427;;218.2;;993.58764;30.572414;25.832414;22.106667;92.155172;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/05/2019;0000;9;0.934719;1.3;50.8;128.535269;128.535269;142.8;7.776882;;330.8;;993.32043;30.954839;25.967742;22.216129;92.314516;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;30/06/2019;0000;9;0.954172;1.6;;127.155767;124.502411;204.2;6.877778;;103.2;;993.915556;31.32;26.126207;22.086667;90.925;;
82246;BELTERRA;PA;Para;Norte;-2.63;-54.95;175.74;Estação Operante;01/08/1971;82246;31/07/2019;0000;16;0.973564;1.54332;;;;209.9;6.491935;;31.6;;993.73871;32.180645;26.418065;22.341935;89.322581;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;31/03/2018;0000;0;0.556607;3.08664;;154.392005;154.392005;;6.92623;;236.9;;;32.167742;27.317419;24.225806;87.83871;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;30/04/2018;0000;0;0.4287;2.05776;;128.54066;128.54066;;7.166667;;252.2;;;30.733333;26.262;23.816667;91.5;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;31/05/2018;0000;0;0.348492;2.05776;;136.878332;136.878332;;6.431452;;238.2;;;31.025806;26.48129;23.822581;91.258065;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;30/06/2018;0000;0;0.38365;2.05776;;114.140735;113.159893;;6.54661;;99.8;;;30.062069;25.417931;22.49;89.931034;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;31/07/2018;0000;0;0.282112;2.05776;;134.733861;123.157078;;5.080645;;94.4;;;31.9;26.396129;22.812903;91.387097;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;31/08/2018;0000;0;0.381681;2.05776;;128.851168;57.586745;;5.705645;;190;;;31.541935;26.152258;22.506452;88.870968;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;30/09/2018;0000;0;0.51444;2.05776;;146.863773;146.863773;;5.1875;;147;;;33.4;27.230667;23.47;91.966667;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;31/10/2018;0000;0;0.51444;3.08664;;145.767834;145.767834;;7.217742;;308.4;;;32.019355;26.830968;23.670968;91.451613;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;30/11/2018;0000;0;0.651624;3.08664;;147.783079;147.783079;;6.645833;;218.2;;;31.74;27.129333;24.303333;89.433333;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;31/12/2018;0000;0;0.467742;3;35.9;129.726327;129.726327;;6.927419;;523.8;;;29.570968;25.969677;23.46129;89.833333;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;31/01/2019;0000;0;0.629032;2;47.8;132.928192;132.928192;;7;;391.8;;;29.667742;25.970323;23.332258;91.870968;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;28/02/2019;0000;0;0.607143;2;45.4;133.824076;133.824076;;6.928571;;220.4;;;31.3;26.925;24.221429;91.035714;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;31/03/2019;0000;0;0.580645;2;46.7;150.577157;150.577157;;6.258065;;416.4;;;32.054839;27.144516;23.929032;89.322581;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;31/05/2019;0000;0;0.540984;1;44.4;;;;5.672131;;175.6;;;31.316129;26.781935;23.927586;90.451613;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;30/06/2019;0000;0;0.583333;2;45.1;;;;6.1;;361.6;;;31.843333;26.832;23.683333;90.133333;;
82410;BENJAMIN CONSTANT;AM;Amazonas;Norte;-4.38;-70.03;65.00;Estação Operante;01/01/1924;82410;31/07/2019;0000;0;0.614009;1.02888;;;;;4.681452;;200.4;;;31.453333;26.625806;22.522581;85.451613;;
82024;BOA VISTA;RR;Roraima;Norte;2.82;-60.66;83.00;Estação Operante;01/01/1923;82024;28/02/2018;0000;;;;;;;;;;0;;;;;;;;
82024;BOA VISTA;RR;Roraima;Norte;2.82;-60.66;83.00;Estação Operante;01/01/1923;82024;31/03/2018;0000;27;2.273493;5.1444;;216.776448;40.0304;191.9;5.725806;;31.6;;;37.148387;29.974194;25.283871;72.580645;;
